9.943769351,4.989521131
6.352178069,7.101214415
2.307983343,1.155865826
3.697904771,4.447849922
4.507184303,3.327922256
9.54525223,3.824693656
2.890684227,0.74053741
6.369092976,7.305183881
6.460383569,3.379421535
4.756145821,3.936308356
1.607000144,2.585053081
3.565325927,1.282598362
9.822096609,4.115648615
3.083293153,0.975369431
4.711936613,3.908913362
3.411189558,1.452632943
6.156305193,6.380612382
7.012491841,5.575753184
5.057959038,6.426131826
6.619588736,6.205528468
6.692403342,2.487504911
3.7288931,1.743946212
9.662434534,3.275635842
3.326075202,1.619644318
6.026266082,4.887916065
6.241235949,6.673264142
6.003792206,5.262460268
9.849026372,4.593644107
7.754674422,4.679410671
5.962159368,7.311140918
7.102121609,1.578343738
7.636431433,0.899774096
3.233650803,0.676115102
4.43694224,5.706044155
7.185292786,1.8571326
7.401494807,4.818523819
2.396300302,1.906215141
5.853655429,7.313346413
7.355639837,5.837302035
9.932719588,4.612659966
7.072614318,5.455172854
6.287680241,4.324989651
6.645181917,2.289424954
2.172854987,1.642658118
2.061242772,2.304469345
4.675728747,3.961840171
2.687870461,1.050677594
6.342052305,6.747135429
1.766966342,2.763619294
4.221203459,2.516530478
9.08618019,1.97463379
1.078647268,4.121978752
3.364952513,0.853916394
4.97746582,4.372668067
1.804241685,2.85276768
6.465428016,2.931735214
9.020083705,1.86896686
7.780175027,4.228083486
2.293580757,2.068180327
2.295737369,1.817921496
2.782871366,1.17222601
6.36053067,3.352267114
9.268515285,2.78716332
9.0183662,2.51796443
2.011581872,2.509353111
5.381938961,7.013163832
7.572113242,0.886485411
2.016517318,1.742603883
7.166463464,1.749585974
6.028253845,6.516112954
9.830359296,4.169919696
4.127686356,6.036125907
2.670604701,1.383249984
7.812105456,4.52723807
2.632598897,1.391344607
7.444044923,5.375911119
5.382999845,7.077130361
2.987255107,1.143958467
4.441176739,6.489200906
5.839862378,6.858676823
2.744731276,0.834023866
1.554835797,3.54188998
3.922727873,1.339492851
7.048820119,1.316089423
5.219049172,6.503312956
1.00878491,4.989789299
7.68915107,4.221889713
4.628648205,6.429220815
6.586977075,3.52384524
5.255007955,7.407547396
2.803085863,0.443664064
2.886159888,1.565943496
1.503539391,3.569059802
4.577499748,3.939868819
2.720324499,0.805661106
6.870872197,5.733682578
4.330410284,2.280582419
8.506651111,0.956025138
6.102591099,5.001003509
1.173889155,4.634753282
3.292026356,1.169084026
8.659294066,1.548458337
7.3019356,1.973498592
4.092381066,2.457114416
6.451322774,3.798630239
8.549886856,0.971795729
6.82810735,6.202366918
2.675189744,1.195106551
6.991812604,1.632908887
7.012959221,1.415145603
4.939568246,4.524345479
7.143626772,1.528548366
6.581205083,6.215461982
2.353454394,1.122036806
7.225781534,1.112193552
1.76956881,2.463811847
3.943773886,1.824730893
4.615489451,5.735653132
7.928664077,1.404727072
3.553772422,1.862651804
4.805098665,4.59770702
4.891785527,4.777319218
9.43292528,2.784657216
6.998927765,2.494704126
8.756233126,1.610454474
8.121893707,1.45587014
7.560483646,1.390850649
2.344575162,1.063740729
4.992226008,6.922894063
4.929663682,4.67605199
7.834520297,0.745054327
4.041444987,4.80292434
6.746673904,6.925660324
7.990772597,4.488228516
1.209155049,4.309886378
6.882032345,5.880850101
4.181774274,5.127282364
3.663248833,4.688544703
9.679736765,3.548306821
9.711995727,4.269630832
3.943864095,1.359212753
1.321741182,4.18432857
7.755933968,1.272175592
3.950383015,1.519004974
4.389103815,5.481553303
6.807625411,2.725351682
6.880752,5.783919192
3.567157808,4.744610285
1.657120343,2.356179511
2.532971545,0.822114548
3.80097766,4.57835734
6.5623166,6.650284162
8.707228161,1.469388999
6.730349312,2.86558549
9.383728194,2.991878222
7.234902695,1.059252217
1.123383455,3.926844641
7.396167129,1.878010668
1.520463232,3.178901216
2.323121184,1.674331798
2.473048303,1.090455341
6.443478241,6.615366077
2.875610393,1.354000712
4.730755594,4.134224637
6.300395088,4.280943462
1.138576056,4.347947343
2.14376878,2.067496334
4.822814262,4.760187218
6.513829959,7.003486897
2.228684236,1.677042397
3.310021151,1.543023721
6.455262426,3.874744003
8.767298018,1.734825712
4.48187122,6.432441908
3.842038665,5.320651953
3.087051901,1.300794539
6.275829404,7.461897699
3.693943676,0.953997953
7.06994969,6.193971243
8.938182932,2.473759556
4.610587447,6.296245896
2.062826921,1.813094954
3.659618239,1.496870176
4.804889474,4.029864644
3.914627827,4.618733834
4.178431495,5.080594545
4.832228386,4.491542383
6.941947686,2.231806514
7.653112189,5.225487451
3.958915246,5.502958645
4.253973611,5.151239192
6.122989955,6.926263563
5.986621289,7.545680945
1.427516869,3.017630315
5.884759004,6.58922534
7.815638027,0.617500472
4.377676623,2.740378119
4.90515515,4.492470986
7.754345577,4.325232105
5.319085228,6.797877249
7.334880506,4.983052214
4.30975916,3.114817699
1.026576487,4.54557754
6.965391003,6.183853227
9.593875759,3.351679098
4.624685603,6.506934651
6.269333264,3.819284076
6.635823515,3.339576997
2.080442766,2.435511882
7.043194379,5.720212942
1.352115877,3.788151691
9.841344224,3.803070564
9.459398585,2.731485153
1.956804126,1.92578849
3.030870397,1.207703163
9.131808087,2.065766399
3.65267588,3.806863949
7.433518001,1.150409007
6.629785092,6.527725566
7.945224732,0.925109598
6.9714776,5.558734192
8.661365802,1.842411595
3.911524347,4.769637176
1.145296091,4.651848528
3.332828413,1.544613043
3.171390485,0.612109821
9.537671324,3.443244353
6.655854248,6.894304453
8.700126316,0.895916073
6.530485863,3.587390087
7.015878101,2.150996127
1.255820169,3.706662759
3.624997127,1.530455139
5.71036501,7.292834722
4.703538407,4.085356356
7.284490239,1.067871164
4.645530932,3.679535436
9.295360791,3.192662871
9.778064379,4.005449094
7.882541653,4.228609309
6.91146066,2.759613592
9.317371018,2.811303095
6.364411104,7.273475489
1.807236412,2.350495764
9.539312205,3.690573596
4.924365256,6.249858165
4.225622786,2.521262446
9.871593821,4.126850438
6.626590918,3.296904092
2.369595351,1.88316819
1.790152854,3.001243242
4.004698471,5.315621139
5.25096783,6.948027597
1.299016534,3.443396524
6.39355052,3.229890661
6.02785415,6.76228073
8.784039478,1.500034958
5.07354292,6.807567903
9.324969812,2.962517109
1.778859742,2.54463006
3.741032685,2.115826678
4.564448446,3.62176542
4.450828423,5.680811727
4.344117021,5.928833746
8.069429494,0.938397126
8.910883907,1.695011691
3.323680556,1.318040566
9.254824713,2.433323095
1.287908488,3.548564567
5.338569379,6.557015549
4.948370123,4.218637745
3.272751749,0.537309008
6.767856781,2.903940247
6.058251556,4.367998005
9.392817923,2.509713083
9.332104307,2.77118992
7.306622034,1.959359272
6.870972896,6.193288705
3.745303152,4.33307597
3.665603958,1.351141195
9.845986295,4.110977305
8.899987843,2.355315168
6.474045679,3.66698364
8.51203667,1.439531607
6.868287046,6.614320691
6.394332828,3.346981877
6.029000712,7.151464318
4.43737792,6.156264414
6.46710941,3.47793679
7.994981662,0.654061448
2.20370238,1.774676004
3.755765248,4.460215568
7.907622121,4.475451352
9.478238489,3.482928109
3.686266334,4.031775007
7.536723119,0.795940431
3.875423958,1.349666302
4.414697051,6.12351535
9.577012894,3.064711037
4.889019274,6.416488689
5.895600386,7.280018053
2.903346523,0.769529692
6.639680275,6.501082124
7.925671536,4.757229719
5.92563154,7.497677861
1.765019433,2.990184849
3.772669439,1.456619008
3.66606095,4.952994358
3.603422937,1.826798517
8.045109829,1.152830209
7.670277348,1.075262361
1.603463449,3.077103226
3.689584866,5.031508146
5.906796609,7.215455395
1.041035028,4.549467407
5.658810325,7.498500169
9.940121672,4.638277814
9.9001145,5.165255187
4.080137967,1.781211016
8.73158103,1.601085351
6.709726684,3.15989345
6.204856857,3.74519722
7.488177043,5.521075149
8.717304239,1.871435299
7.873430202,0.933041679
4.958186399,7.126979397
3.609607897,1.7117901
4.610949224,3.036850996
7.759176985,1.059257904
6.383971853,7.149287925
6.304494314,6.412094329
4.965485353,4.873021534
6.713419346,6.241830742
4.946378576,6.362600544
7.029126962,1.772618022
7.615381334,4.843356877
9.662548826,3.904972233
1.94391021,2.263009969
4.519217013,5.977072134
1.973055003,2.43427698
6.434831933,3.401302428
9.415329407,3.11606882
5.731643807,7.047821766
4.832006819,3.76271837
7.604867379,5.094262206
8.526307347,1.215361547
6.714877926,3.076472959
6.275660285,4.061103669
7.254046503,5.4203659
9.334853629,3.05185229
6.160491956,4.561195482
3.664213022,1.542896801
9.89916375,4.069157075
4.317122668,2.6476346
1.007233917,5.434992875
4.355769264,3.375280264
9.407391877,2.388316278
2.05640387,1.602851724
3.989825469,4.981295752
9.664241547,3.695987566
9.214265003,2.153071798
7.694808329,1.434039375
4.140257966,2.699137565
3.438900246,1.686696285
9.625570907,3.784476992
6.726232524,2.42563971
9.045912472,2.041997405
6.2176094,4.73907193
7.804288562,0.891402338
3.66146305,1.772329506
5.439517627,7.57130185
8.461629083,0.903100774
7.048820242,1.572717747
1.69361392,3.274943955
3.573510982,1.499948356
8.194194979,1.576725397
4.788958713,3.964969972
4.92930222,4.433192546
7.352212801,6.092096173
7.642155992,4.963739837
7.279509728,1.850797012
4.246871781,6.218923567
2.43475933,1.742950227
9.353282605,2.375067656
7.205350193,5.383642217
3.109692424,0.983421445
4.458496709,5.922079813
5.548138295,6.78076075
7.381932329,5.235985401
6.390716587,6.909647627
7.531570569,5.204620979
5.70286598,6.494988945
4.752784572,4.629142056
6.63426162,6.051765477
7.698763914,1.16151715
6.351463378,6.795207012
4.60306762,6.825426077
2.466138619,1.085100721
1.320407673,4.224019771
1.628725499,2.303605984
7.293181884,1.009964307
7.939959711,1.488463062
7.050921193,5.726894373
6.778119769,6.740830788
3.928641934,1.370405478
3.687093816,2.012486399
5.625366034,7.267272114
6.379388364,3.55746721
4.379996762,2.456666655
2.607789438,1.079277701
3.473182856,1.245544927
1.812266165,1.95808542
7.998299406,4.320112372
6.522306161,6.796433711
5.791844402,7.494585735
7.643396968,4.957879748
2.703829353,0.937046041
8.547369135,1.715111505
1.002457821,5.377649115
8.49492949,0.844199032
2.388748102,1.117678882
2.631636421,1.721994087
7.289277159,5.856059274
3.557463017,4.56636926
7.929014474,4.475891004
4.401793642,6.383057789
3.807022141,4.810350018
6.567933905,6.135471176
8.494314071,0.69520718
3.332237141,1.237030714
7.397898363,5.420106515
4.958177867,5.244581448
5.549951936,6.50713191
2.470863639,1.181457766
7.934136072,3.97801565
6.121503041,7.45051364
6.496684788,6.76747791
6.365117658,6.788449333
4.47750866,6.213907666
6.667020956,2.697007019
7.396406659,0.874280254
6.512769096,3.644277003
7.213367275,2.203267104
4.116652563,5.043060763
4.883942294,6.675997927
6.225759171,6.842208322
4.931592967,4.880865901
3.09956517,1.185710686
3.976974494,2.01209758
8.11115122,1.436681012
4.876417987,6.274962638
3.91319081,1.476222962
7.62009413,0.978014431
7.026543728,2.239535214
5.590145586,7.213316431
6.919478997,2.522286955
6.881275946,1.654048576
2.381167451,1.77018921
5.465873102,7.26901202
9.831629167,3.918735341
7.453905309,5.149092069
1.638293097,2.856056604
9.615540376,3.206166136
6.223535341,6.700873874
5.091642466,6.561475842
5.643537139,6.611378063
4.865521571,4.270406113
9.373182122,3.326531153
7.249339184,6.181287154
8.216529363,1.275327065
4.122977754,2.501722449
1.832181061,2.808858752
6.275335457,6.504899551
2.131297645,1.583071567
6.117360748,4.830580575
3.774377801,1.716560564
4.248898968,5.673207216
4.799523181,6.295420828
5.13455611,7.229129814
4.262902213,6.104637613
3.785023219,1.315357507
7.343329641,1.813125697
6.247947559,6.486712727
7.816965308,3.907903255
9.643812146,3.483554964
5.701381679,7.564542389
5.40157928,7.458497875
3.069343881,1.569417623
8.081105251,1.420836092
